,0,1,2,3,4,5,6,7,8,9
0.0,0.9150000214576721,0.9169999957084656,0.8460000157356262,0.8960000276565552,0.8759999871253967,0.9150000214576721,0.8899999856948853,0.8560000061988831,0.8399999737739563,0.9559999704360962
0.05,0.8880000114440918,0.9020000100135803,0.6959999799728394,0.9200000166893005,0.9470000267028809,0.8830000162124634,0.8650000095367432,0.8539999723434448,0.8130000233650208,0.8740000128746033
0.1,0.7580000162124634,0.8619999885559082,0.7919999957084656,0.843999981880188,0.6990000009536743,0.8149999976158142,0.828000009059906,0.8659999966621399,0.746999979019165,0.9459999799728394
0.15,0.9330000281333923,0.8360000252723694,0.8529999852180481,0.7940000295639038,0.8040000200271606,0.8740000128746033,0.8700000047683716,0.8569999933242798,0.6859999895095825,0.925000011920929
0.2,0.9169999957084656,0.7789999842643738,0.8690000176429749,0.9309999942779541,0.921999990940094,0.9319999814033508,0.8299999833106995,0.8429999947547913,0.6620000004768372,0.7400000095367432
0.25,0.7490000128746033,0.8550000190734863,0.6029999852180481,0.8140000104904175,0.8339999914169312,0.7139999866485596,0.7649999856948853,0.8500000238418579,0.7440000176429749,0.7910000085830688
0.3,0.7419999837875366,0.5640000104904175,0.7450000047683716,0.7120000123977661,0.7789999842643738,0.5860000252723694,0.5460000038146973,0.8330000042915344,0.753000020980835,0.7329999804496765
0.35,0.6549999713897705,0.7229999899864197,0.7210000157356262,0.6850000023841858,0.7770000100135803,0.7250000238418579,0.6729999780654907,0.6449999809265137,0.7799999713897705,0.8080000281333923
0.4,0.734000027179718,0.7419999837875366,0.5189999938011169,0.6620000004768372,0.6460000276565552,0.7789999842643738,0.5889999866485596,0.6100000143051147,0.5929999947547913,0.7179999947547913
0.45,0.7360000014305115,0.6359999775886536,0.5220000147819519,0.5189999938011169,0.4950000047683716,0.6269999742507935,0.5070000290870667,0.6380000114440918,0.5410000085830688,0.5400000214576721
0.5,0.4410000145435333,0.4519999921321869,0.5830000042915344,0.47699999809265137,0.515999972820282,0.4259999990463257,0.5410000085830688,0.4729999899864197,0.44999998807907104,0.421999990940094
0.55,0.48100000619888306,0.3610000014305115,0.4429999887943268,0.16599999368190765,0.5139999985694885,0.2639999985694885,0.44999998807907104,0.41499999165534973,0.49799999594688416,0.328000009059906
0.6,0.32199999690055847,0.23199999332427979,0.4779999852180481,0.29899999499320984,0.3109999895095825,0.4000000059604645,0.1589999943971634,0.45399999618530273,0.4339999854564667,0.3540000021457672
0.65,0.10700000077486038,0.3479999899864197,0.28999999165534973,0.2160000056028366,0.09399999678134918,0.2460000067949295,0.17599999904632568,0.23399999737739563,0.22300000488758087,0.25200000405311584
0.7,0.2630000114440918,0.35899999737739563,0.2199999988079071,0.3659999966621399,0.1720000058412552,0.11800000071525574,0.31299999356269836,0.3269999921321869,0.4390000104904175,0.2549999952316284
0.75,0.1979999989271164,0.367000013589859,0.09200000017881393,0.26899999380111694,0.3109999895095825,0.3610000014305115,0.2329999953508377,0.27799999713897705,0.16300000250339508,0.1469999998807907
0.8,0.23000000417232513,0.460999995470047,0.07800000160932541,0.06199999898672104,0.18299999833106995,0.3490000069141388,0.14499999582767487,0.34700000286102295,0.37299999594688416,0.1420000046491623
0.85,0.14000000059604645,0.15000000596046448,0.17900000512599945,0.18700000643730164,0.12800000607967377,0.1589999943971634,0.16699999570846558,0.12399999797344208,0.11299999803304672,0.15700000524520874
0.9,0.06700000166893005,0.18299999833106995,0.125,0.16200000047683716,0.06300000101327896,0.210999995470047,0.11299999803304672,0.13099999725818634,0.1509999930858612,0.17399999499320984
0.95,0.07000000029802322,0.09399999678134918,0.05400000140070915,0.0949999988079071,0.052000001072883606,0.11900000274181366,0.12999999523162842,0.1720000058412552,0.1420000046491623,0.06400000303983688
1.0,0.13899999856948853,0.10199999809265137,0.08699999749660492,0.12700000405311584,0.0949999988079071,0.08100000023841858,0.19300000369548798,0.16300000250339508,0.2070000022649765,0.06400000303983688
