,0,1,2,3,4,5,6,7,8,9
0.0,0.8528000116348267,0.86080002784729,0.8668000102043152,0.8564000129699707,0.8396000266075134,0.8611999750137329,0.8479999899864197,0.824400007724762,0.8379999995231628,0.8804000020027161
0.05,0.853600025177002,0.8640000224113464,0.8148000240325928,0.8452000021934509,0.8360000252723694,0.8507999777793884,0.8312000036239624,0.824400007724762,0.8443999886512756,0.8855999708175659
0.1,0.8736000061035156,0.8551999926567078,0.8416000008583069,0.8288000226020813,0.8216000199317932,0.8575999736785889,0.8583999872207642,0.8108000159263611,0.8288000226020813,0.88919997215271
0.15,0.853600025177002,0.8295999765396118,0.8676000237464905,0.8363999724388123,0.8112000226974487,0.847599983215332,0.8352000117301941,0.8303999900817871,0.807200014591217,0.8672000169754028
0.2,0.8276000022888184,0.843999981880188,0.8435999751091003,0.83160001039505,0.8104000091552734,0.7824000120162964,0.8528000116348267,0.8176000118255615,0.8127999901771545,0.8411999940872192
0.25,0.8068000078201294,0.7832000255584717,0.7943999767303467,0.8155999779701233,0.7408000230789185,0.8040000200271606,0.7688000202178955,0.8155999779701233,0.8331999778747559,0.8551999926567078
0.3,0.8131999969482422,0.7671999931335449,0.7975999712944031,0.7799999713897705,0.7764000296592712,0.8144000172615051,0.7735999822616577,0.7620000243186951,0.7731999754905701,0.824400007724762
0.35,0.6728000044822693,0.7235999703407288,0.8040000200271606,0.8051999807357788,0.6687999963760376,0.7135999798774719,0.775600016117096,0.6916000247001648,0.7179999947547913,0.8271999955177307
0.4,0.7652000188827515,0.7311999797821045,0.6887999773025513,0.6484000086784363,0.7807999849319458,0.6751999855041504,0.6800000071525574,0.7203999757766724,0.6711999773979187,0.6779999732971191
0.45,0.6164000034332275,0.5123999714851379,0.6055999994277954,0.6912000179290771,0.5899999737739563,0.519599974155426,0.6291999816894531,0.43720000982284546,0.48919999599456787,0.6588000059127808
0.5,0.5027999877929688,0.5440000295639038,0.4336000084877014,0.492000013589859,0.48399999737739563,0.5347999930381775,0.5220000147819519,0.5932000279426575,0.5012000203132629,0.5303999781608582
0.55,0.45840001106262207,0.23960000276565552,0.33880001306533813,0.3287999927997589,0.46399998664855957,0.33959999680519104,0.38440001010894775,0.28760001063346863,0.2451999932527542,0.3776000142097473
0.6,0.20800000429153442,0.2759999930858612,0.3156000077724457,0.3192000091075897,0.18960000574588776,0.2712000012397766,0.25360000133514404,0.30480000376701355,0.15760000050067902,0.2492000013589859
0.65,0.15279999375343323,0.18479999899864197,0.20559999346733093,0.19040000438690186,0.1467999964952469,0.22280000150203705,0.12520000338554382,0.16519999504089355,0.15199999511241913,0.12479999661445618
0.7,0.11240000277757645,0.12759999930858612,0.12200000137090683,0.12559999525547028,0.1128000020980835,0.18080000579357147,0.06480000168085098,0.1404000073671341,0.0575999990105629,0.21279999613761902
0.75,0.11959999799728394,0.07440000027418137,0.1128000020980835,0.09120000153779984,0.09359999746084213,0.07199999690055847,0.046799998730421066,0.1111999973654747,0.08240000158548355,0.0551999993622303
0.8,0.03999999910593033,0.051600001752376556,0.04399999976158142,0.047600001096725464,0.06480000168085098,0.020800000056624413,0.025200000032782555,0.03880000114440918,0.04479999840259552,0.0544000007212162
0.85,0.02319999970495701,0.05480000004172325,0.03480000048875809,0.04360000044107437,0.0272000003606081,0.05079999938607216,0.029200000688433647,0.04039999842643738,0.029999999329447746,0.009999999776482582
0.9,0.013199999928474426,0.03680000081658363,0.041600000113248825,0.04280000180006027,0.017999999225139618,0.024000000208616257,0.03240000084042549,0.02759999968111515,0.015200000256299973,0.03440000116825104
0.95,0.01080000028014183,0.015200000256299973,0.02280000038444996,0.029999999329447746,0.026000000536441803,0.007600000128149986,0.017999999225139618,0.026799999177455902,0.007600000128149986,0.02199999988079071
1.0,0.009999999776482582,0.014000000432133675,0.02280000038444996,0.015599999576807022,0.024000000208616257,0.011599999852478504,0.012799999676644802,0.01679999940097332,0.01679999940097332,0.018400000408291817
